transaction_time;customer;product_name;category_name;quantity;unit_price
2018-04-23 19:36:30;elizabeth_lincoln.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;6;39.0
2018-04-23 19:42:21;philip_cramer.fejkmejl@gmail.com;Inlagd Sill;Seafood;20;19.0
2018-04-23 19:42:57;paula_parente.fejkmejl@gmail.com;Konbu;Seafood;2;6.0
2018-04-24 08:06:44;alejandra_camino.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;10;34.0
2018-04-24 08:10:06;pirkko_koskitalo.fejkmejl@gmail.com;Borówka Basia;Luxury;30;21.37
2018-04-24 08:14:50;yoshi_latimer.fejkmejl@gmail.com;Geitost;Dairy Products;20;2.5
2018-04-24 08:21:57;guillermo_fernández.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;10;314.16
2018-04-24 08:31:16;hanna_moos.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;3;45.6
2018-04-24 08:38:57;peter_franken.fejkmejl@gmail.com;Spegesild;Seafood;60;12.0
2018-04-24 08:42:17;renate_messner.fejkmejl@gmail.com;Geitost;Dairy Products;30;2.5
2018-04-24 08:50:55;isabel_de_castro.fejkmejl@gmail.com;Chartreuse verte;Beverages;20;18.0
2018-04-24 08:55:27;jose_pavarotti.fejkmejl@gmail.com;Chef Anton's Gumbo Mix;Condiments;70;21.35
2018-04-24 08:57:12;helen_bennett.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;15;FREE
2018-04-24 09:05:10;pascale_cartrain.fejkmejl@gmail.com;Flotemysost;Dairy Products;30;21.5
2018-04-24 09:05:40;philip_cramer.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;15;21.0
2018-04-24 09:08:06;patricia_mckenna.fejkmejl@gmail.com;Inlagd Sill;Seafood;40;19.0
2018-04-24 09:39:26;annette_roulet.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;10;36.0
2018-04-24 09:51:42;mary_saveley.fejkmejl@gmail.com;Ipoh Coffee;Beverages;20;46.0
2018-04-24 09:52:02;yang_wang.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;30;53.0
2018-04-24 09:54:21;pedro_afonso.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;15;123.79
2018-04-24 10:02:03;felipe_izquierdo.fejkmejl@gmail.com;Chang;Beverages;20;19.0
2018-04-24 10:02:12;christina_berglund.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;10;39.0
2018-04-24 10:11:27;lúcia_carvalho.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;6;22.0
2018-04-24 10:12:09;jean_fresnière.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;10;14.0
2018-04-24 10:14:41;carlos_gonzález.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;40;55.0
2018-04-24 10:19:36;andré_fonseca.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;28;53.0
2018-04-24 10:23:47;daniel_tonini.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;6;39.0
2018-04-24 10:26:38;helen_bennett.fejkmejl@gmail.com;Northwoods Cranberry Sauce;Condiments;20;40.0
2018-04-24 10:30:59;howard_snyder.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;30;55.0
2018-04-24 10:31:29;andré_fonseca.fejkmejl@gmail.com;Ikura;Seafood;20;31.0
2018-04-24 10:36:38;mary_saveley.fejkmejl@gmail.com;Tarte au sucre;Confections;40;49.3
2018-04-24 10:36:45;lúcia_carvalho.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;15;25.89
2018-04-24 10:50:57;jonas_bergulfsen.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;2;9.2
2018-04-24 10:55:58;mary_saveley.fejkmejl@gmail.com;Chang;Beverages;20;19.0
2018-04-24 11:00:40;felipe_izquierdo.fejkmejl@gmail.com;Chai;Beverages;50;18.0
2018-04-24 11:01:29;andré_fonseca.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;2;FREE
2018-04-24 11:12:15;catherine_dewey.fejkmejl@gmail.com;Ipoh Coffee;Beverages;30;FREE
2018-04-24 11:17:04;jean_fresnière.fejkmejl@gmail.com;Scottish Longbreads;Confections;15;12.5
2018-04-24 11:19:37;ann_devon.fejkmejl@gmail.com;Flotemysost;Dairy Products;50;21.5
2018-04-24 11:31:20;jean_fresnière.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;40;62.5
2018-04-24 11:37:59;renate_messner.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;15;
2018-04-24 11:49:43;annette_roulet.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;15;21.05
2018-04-24 11:51:25;patricia_mckenna.fejkmejl@gmail.com;Ipoh Coffee;Beverages;20;46.0
2018-04-24 12:01:46;jose_pavarotti.fejkmejl@gmail.com;Chang;Beverages;30;19.0
2018-04-24 12:03:36;peter_franken.fejkmejl@gmail.com;Tourtière;Meat/Poultry;35;7.45
2018-04-24 12:10:31;aria_cruz.fejkmejl@gmail.com;Spegesild;Seafood;9;12.0
2018-04-24 12:27:49;carlos_hernández.fejkmejl@gmail.com;Steeleye Stout;Beverages;40;
2018-04-24 12:51:58;jose_pavarotti.fejkmejl@gmail.com;Scottish Longbreads;Confections;45;12.5
2018-04-24 12:54:13;jean_fresnière.fejkmejl@gmail.com;Ikura;Seafood;16;31.0
2018-04-24 12:57:37;jose_pavarotti.fejkmejl@gmail.com;Tarte au sucre;Confections;15;49.3
2018-04-24 12:59:21;karl_jablonski.fejkmejl@gmail.com;Chang;Beverages;12;19.0
2018-04-24 13:09:21;art_braunschweiger.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;20;36.0
2018-04-24 13:16:18;peter_franken.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;20;25.89
2018-04-24 13:26:11;jaime_yorres.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;12;62.5
2018-04-24 13:29:12;yvonne_moncada.fejkmejl@gmail.com;Chef Anton's Gumbo Mix;Condiments;20;21.35
2018-04-24 13:35:07;carlos_gonzález.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;15;13.0
2018-04-24 13:35:41;jaime_yorres.fejkmejl@gmail.com;Tourtière;Meat/Poultry;40;7.45
2018-04-24 13:38:07;jose_pavarotti.fejkmejl@gmail.com;Geitost;Dairy Products;16;2.5
2018-04-24 13:48:08;roland_mendel.fejkmejl@gmail.com;Steeleye Stout;Beverages;40;18.0
2018-04-24 13:53:02;maria_anders.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;2;45.6
2018-04-24 14:09:12;michael_holz.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;21;34.8
2018-04-24 14:28:03;pascale_cartrain.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;15;13.0
2018-04-24 14:37:35;catherine_dewey.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;40;10.0
2018-04-24 14:38:10;victoria_ashworth.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;1;34.8
2018-04-24 14:39:28;lúcia_carvalho.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;70;FREE
2018-04-24 15:04:40;maria_larsson.fejkmejl@gmail.com;Chartreuse verte;Beverages;16;18.0
2018-04-24 15:05:03;jose_pavarotti.fejkmejl@gmail.com;Scottish Longbreads;Confections;40;12.5
2018-04-24 15:13:18;maurizio_moroni.fejkmejl@gmail.com;Outback Lager;Beverages;12;15.0
2018-04-24 15:14:02;carine_schmitt.fejkmejl@gmail.com;Lakkalikööri;Beverages;20;18.0
2018-04-24 15:18:38;helvetius_nagy.fejkmejl@gmail.com;Chartreuse verte;Beverages;10;18.0
2018-04-24 15:24:55;philip_cramer.fejkmejl@gmail.com;Borówka Basia;Luxury;4;21.37
2018-04-24 15:28:23;ana_trujillo.fejkmejl@gmail.com;Tofu;Produce;3;23.25
2018-04-24 15:32:57;peter_franken.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;40;9.0
2018-04-24 15:37:31;yvonne_moncada.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;5;34.8
2018-04-24 15:41:53;giovanni_rovelli.fejkmejl@gmail.com;Maxilaku;Confections;30;20.0
2018-04-24 15:44:41;catherine_dewey.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;14;24.0
2018-04-24 15:55:06;miguel_angel_paolino.fejkmejl@gmail.com;Gula Malacca;Condiments;21;19.45
2018-04-24 15:59:17;christina_berglund.fejkmejl@gmail.com;Flotemysost;Dairy Products;12;21.5
2018-04-24 15:59:42;maria_larsson.fejkmejl@gmail.com;Vegie-spread;Condiments;20;43.9
2018-04-24 16:11:26;janete_limeira.fejkmejl@gmail.com;Inlagd Sill;Seafood;25;19.0
2018-04-24 16:12:29;paula_wilson.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;6;81.0
2018-04-24 16:12:40;georg_pipps.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;30;39.0
2018-04-24 16:16:54;laurence_lebihan.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;12;9.65
2018-04-24 16:17:22;frédérique_citeaux.fejkmejl@gmail.com;Borówka Basia;Luxury;50;21.37
2018-04-24 16:21:23;roland_mendel.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;70;55.0
2018-04-24 16:50:02;ana_trujillo.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;2;21.0
2018-04-24 16:52:45;felipe_izquierdo.fejkmejl@gmail.com;Outback Lager;Beverages;30;15.0
2018-04-24 16:54:47;elizabeth_lincoln.fejkmejl@gmail.com;Chai;Beverages;60;
2018-04-24 16:57:48;thomas_hardy.fejkmejl@gmail.com;Spegesild;Seafood;28;12.0
2018-04-24 17:06:08;jytte_petersen.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;30;53.0
2018-04-24 17:30:23;palle_ibsen.fejkmejl@gmail.com;Steeleye Stout;Beverages;10;18.0
2018-04-24 17:33:57;henriette_pfalzheim.fejkmejl@gmail.com;Flotemysost;Dairy Products;15;21.5
2018-04-24 17:46:12;carlos_hernández.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;40;314.16
2018-04-24 17:48:54;pascale_cartrain.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;28;
2018-04-24 18:03:15;michael_holz.fejkmejl@gmail.com;Spegesild;Seafood;30;12.0
2018-04-24 18:09:11;christina_berglund.fejkmejl@gmail.com;Tourtière;Meat/Poultry;15;7.45
2018-04-24 18:09:59;rene_phillips.fejkmejl@gmail.com;Pavlova;Confections;50;17.45
2018-04-24 18:20:45;palle_ibsen.fejkmejl@gmail.com;Sasquatch Ale;Beverages;36;14.0
2018-04-24 18:25:04;jose_pavarotti.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;120;24.0
2018-04-24 18:30:14;palle_ibsen.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;25;4.5
2018-04-24 18:35:34;jose_pavarotti.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;120;314.16
2018-04-24 18:36:56;giovanni_rovelli.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;12;FREE
2018-04-24 18:41:22;matti_karttunen.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;10;21.05
2018-04-24 18:55:21;lino_rodriguez.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;20;34.0
2018-04-24 19:00:41;jose_pavarotti.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;24;33.25
2018-04-24 19:10:51;lino_rodriguez.fejkmejl@gmail.com;Gula Malacca;Condiments;15;19.45
2018-04-24 19:19:59;felipe_izquierdo.fejkmejl@gmail.com;Maxilaku;Confections;60;20.0
2018-04-24 19:23:21;helen_bennett.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;5;9.0
2018-04-24 19:26:42;andré_fonseca.fejkmejl@gmail.com;Northwoods Cranberry Sauce;Condiments;40;40.0
2018-04-24 19:48:11;bernardo_batista.fejkmejl@gmail.com;Grandma's Boysenberry Spread;Condiments;40;25.0
2018-04-24 19:57:19;maria_larsson.fejkmejl@gmail.com;Louisiana Hot Spiced Okra;Condiments;50;17.0
2018-04-25 08:13:08;jose_pavarotti.fejkmejl@gmail.com;Pavlova;Confections;21;17.45
2018-04-25 08:43:17;jean_fresnière.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;70;39.0
2018-04-25 08:53:35;patricio_simpson.fejkmejl@gmail.com;Scottish Longbreads;Confections;6;12.5
2018-04-25 08:58:00;helen_bennett.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;20;9.65
2018-04-25 09:05:13;yoshi_tannamuri.fejkmejl@gmail.com;Konbu;Seafood;7;6.0
2018-04-25 09:12:50;peter_franken.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;3;4.5
2018-04-25 09:16:01;jose_pavarotti.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;42;314.16
2018-04-25 09:18:21;giovanni_rovelli.fejkmejl@gmail.com;Chartreuse verte;Beverages;2;18.0
2018-04-25 09:19:52;aria_cruz.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;12;34.0
2018-04-25 09:31:32;rene_phillips.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;24;7.0
2018-04-25 09:31:35;sergio_gutiérrez.fejkmejl@gmail.com;Sirop d'érable;Condiments;10;28.5
2018-04-25 09:36:29;sven_ottlieb.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;12;314.16
2018-04-25 09:37:43;renate_messner.fejkmejl@gmail.com;Lakkalikööri;Beverages;15;18.0
2018-04-25 09:43:35;pirkko_koskitalo.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;6;13.25
2018-04-25 09:46:09;aria_cruz.fejkmejl@gmail.com;Chartreuse verte;Beverages;50;18.0
2018-04-25 09:48:01;helvetius_nagy.fejkmejl@gmail.com;Tarte au sucre;Confections;3;49.3
2018-04-25 09:51:43;elizabeth_lincoln.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;30;4.5
2018-04-25 10:00:03;art_braunschweiger.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;6;53.0
2018-04-25 10:10:32;christina_berglund.fejkmejl@gmail.com;Côte de Blaye;Beverages;15;263.5
2018-04-25 10:28:30;fran_wilson.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;20;53.0
2018-04-25 10:35:16;mary_saveley.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;8;7.0
2018-04-25 10:54:17;andré_fonseca.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;20;314.16
2018-04-25 10:58:37;philip_cramer.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;18;
2018-04-25 10:59:54;pedro_afonso.fejkmejl@gmail.com;Gula Malacca;Condiments;15;19.45
2018-04-25 11:07:07;peter_franken.fejkmejl@gmail.com;Lakkalikööri;Beverages;15;
2018-04-25 11:13:34;thomas_hardy.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;15;34.0
2018-04-25 11:16:20;horst_kloss.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;60;10.0
2018-04-25 11:21:32;hari_kumar.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;50;21.0
2018-04-25 11:29:20;pascale_cartrain.fejkmejl@gmail.com;Chang;Beverages;20;19.0
2018-04-25 11:31:24;paula_wilson.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;60;55.0
2018-04-25 11:46:18;michael_holz.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;30;19.5
2018-04-25 11:49:11;hanna_moos.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;4;19.5
2018-04-25 12:02:34;josé_pedro_freyre.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;6;10.0
2018-04-25 12:03:11;patricia_mckenna.fejkmejl@gmail.com;Flotemysost;Dairy Products;3;21.5
2018-04-25 12:12:09;elizabeth_lincoln.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;10;314.16
2018-04-25 12:25:14;hari_kumar.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;80;4.5
2018-04-25 12:40:21;helen_bennett.fejkmejl@gmail.com;Lakkalikööri;Beverages;6;18.0
2018-04-25 12:49:39;miguel_angel_paolino.fejkmejl@gmail.com;Chai;Beverages;10;18.0
2018-04-25 12:52:59;karin_josephs.fejkmejl@gmail.com;Maxilaku;Confections;40;20.0
2018-04-25 13:00:19;josé_pedro_freyre.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;9;33.25
2018-04-25 13:02:13;christina_berglund.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;20;45.6
2018-04-25 13:02:46;patricia_mckenna.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;20;21.05
2018-04-25 13:06:26;victoria_ashworth.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;4;30.0
2018-04-25 13:07:48;howard_snyder.fejkmejl@gmail.com;Côte de Blaye;Beverages;15;263.5
2018-04-25 13:08:37;fran_wilson.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;3;32.8
2018-04-25 13:17:44;matti_karttunen.fejkmejl@gmail.com;Boston Crab Meat;Seafood;12;18.4
2018-04-25 13:22:26;rene_phillips.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;30;13.25
2018-04-25 13:38:09;patricia_mckenna.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;42;55.0
2018-04-25 13:38:33;martine_rancé.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;12;55.0
2018-04-25 13:42:07;catherine_dewey.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;12;14.0
2018-04-25 13:44:52;philip_cramer.fejkmejl@gmail.com;Konbu;Seafood;12;6.0
2018-04-25 13:50:00;paula_wilson.fejkmejl@gmail.com;Chai;Beverages;18;18.0
2018-04-25 14:07:15;henriette_pfalzheim.fejkmejl@gmail.com;Konbu;Seafood;10;6.0
2018-04-25 14:07:29;elizabeth_lincoln.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;24;53.0
2018-04-25 14:16:43;jose_pavarotti.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;18;4.5
2018-04-25 14:35:21;lúcia_carvalho.fejkmejl@gmail.com;Inlagd Sill;Seafood;5;19.0
2018-04-25 14:37:00;matti_karttunen.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;3;45.6
2018-04-25 14:44:51;yoshi_tannamuri.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;5;4.5
2018-04-25 14:47:05;antonio_moreno.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;18;39.0
2018-04-25 14:48:40;catherine_dewey.fejkmejl@gmail.com;Northwoods Cranberry Sauce;Condiments;20;40.0
2018-04-25 14:54:56;paolo_accorti.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;5;9.2
2018-04-25 14:59:43;giovanni_rovelli.fejkmejl@gmail.com;Chef Anton's Gumbo Mix;Condiments;15;21.35
2018-04-25 15:01:52;paula_wilson.fejkmejl@gmail.com;Mascarpone Fabioli;Dairy Products;1;32.0
2018-04-25 15:12:53;rita_müller.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;12;9.2
2018-04-25 15:17:01;janete_limeira.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;15;
2018-04-25 15:27:02;karl_jablonski.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;12;10.0
2018-04-25 15:32:34;annette_roulet.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;8;314.16
2018-04-25 15:37:19;rita_müller.fejkmejl@gmail.com;Boston Crab Meat;Seafood;10;FREE
2018-04-25 15:37:26;maria_larsson.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;28;53.0
2018-04-25 15:48:21;peter_franken.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;14;123.79
2018-04-25 15:50:17;roland_mendel.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;80;4.5
2018-04-25 16:01:01;miguel_angel_paolino.fejkmejl@gmail.com;Geitost;Dairy Products;30;2.5
2018-04-25 16:04:35;art_braunschweiger.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;18;38.0
2018-04-25 16:06:51;carlos_hernández.fejkmejl@gmail.com;Schoggi Schokolade;Confections;25;43.9
2018-04-25 16:13:04;maurizio_moroni.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;20;39.0
2018-04-25 16:13:45;horst_kloss.fejkmejl@gmail.com;Côte de Blaye;Beverages;60;263.5
2018-04-25 16:14:00;renate_messner.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;35;34.0
2018-04-25 16:19:36;janine_labrune.fejkmejl@gmail.com;Sasquatch Ale;Beverages;10;14.0
2018-04-25 16:28:54;pirkko_koskitalo.fejkmejl@gmail.com;Inlagd Sill;Seafood;30;19.0
2018-04-25 16:31:44;laurence_lebihan.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;10;21.05
2018-04-25 16:34:43;carine_schmitt.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;12;21.05
2018-04-25 16:37:04;jean_fresnière.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;60;13.0
2018-04-25 16:45:20;alejandra_camino.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;1;25.89
2018-04-25 16:56:07;roland_mendel.fejkmejl@gmail.com;Flotemysost;Dairy Products;17;21.5
2018-04-25 16:59:13;philip_cramer.fejkmejl@gmail.com;Côte de Blaye;Beverages;30;263.5
2018-04-25 17:02:04;paula_wilson.fejkmejl@gmail.com;Tarte au sucre;Confections;40;
2018-04-25 17:16:15;lúcia_carvalho.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;20;31.23
2018-04-25 17:22:19;michael_holz.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;20;36.0
2018-04-25 17:24:23;felipe_izquierdo.fejkmejl@gmail.com;Inlagd Sill;Seafood;50;19.0
2018-04-25 17:35:16;felipe_izquierdo.fejkmejl@gmail.com;Boston Crab Meat;Seafood;20;18.4
2018-04-25 17:39:10;paula_parente.fejkmejl@gmail.com;Chai;Beverages;21;18.0
2018-04-25 17:51:06;horst_kloss.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;40;123.79
2018-04-25 17:53:04;philip_cramer.fejkmejl@gmail.com;Tarte au sucre;Confections;20;49.3
2018-04-25 18:00:20;felipe_izquierdo.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;24;FREE
2018-04-25 18:06:44;jose_pavarotti.fejkmejl@gmail.com;Spegesild;Seafood;30;12.0
2018-04-25 18:37:47;philip_cramer.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;24;55.0
2018-04-25 18:46:02;roland_mendel.fejkmejl@gmail.com;Rogede sild;Seafood;27;9.5
2018-04-25 18:54:41;renate_messner.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;8;7.0
2018-04-25 18:56:24;rita_müller.fejkmejl@gmail.com;Geitost;Dairy Products;20;2.5
2018-04-25 18:58:04;jose_pavarotti.fejkmejl@gmail.com;Vegie-spread;Condiments;80;FREE
2018-04-25 19:02:24;alejandra_camino.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;10;25.89
2018-04-25 19:09:18;jose_pavarotti.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;40;55.0
2018-04-25 19:21:43;alejandra_camino.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;10;FREE
2018-04-25 19:24:26;patricio_simpson.fejkmejl@gmail.com;Ipoh Coffee;Beverages;7;46.0
2018-04-25 19:29:28;paula_wilson.fejkmejl@gmail.com;Grandma's Boysenberry Spread;Condiments;1;25.0
2018-04-25 19:39:08;helen_bennett.fejkmejl@gmail.com;Outback Lager;Beverages;20;15.0
2018-04-25 19:40:00;josé_pedro_freyre.fejkmejl@gmail.com;Laughing Lumberjack Lager;Beverages;15;14.0
2018-04-25 19:52:54;roland_mendel.fejkmejl@gmail.com;Boston Crab Meat;Seafood;91;18.4
2018-04-26 08:18:26;christina_berglund.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;25;7.0
2018-04-26 08:34:29;jonas_bergulfsen.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;8;62.5
2018-04-26 08:38:28;philip_cramer.fejkmejl@gmail.com;Chartreuse verte;Beverages;4;18.0
2018-04-26 09:03:55;pedro_afonso.fejkmejl@gmail.com;Spegesild;Seafood;9;12.0
2018-04-26 09:03:56;jose_pavarotti.fejkmejl@gmail.com;Geitost;Dairy Products;14;2.5
2018-04-26 09:12:38;roland_mendel.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;24;34.8
2018-04-26 09:23:23;pascale_cartrain.fejkmejl@gmail.com;Steeleye Stout;Beverages;60;18.0
2018-04-26 09:25:36;miguel_angel_paolino.fejkmejl@gmail.com;Gula Malacca;Condiments;9;19.45
2018-04-26 09:27:08;patricia_mckenna.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;8;62.5
2018-04-26 09:34:57;andré_fonseca.fejkmejl@gmail.com;Borówka Basia;Luxury;14;21.37
2018-04-26 09:44:15;lino_rodriguez.fejkmejl@gmail.com;Lakkalikööri;Beverages;10;18.0
2018-04-26 09:44:51;lúcia_carvalho.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;30;22.0
2018-04-26 09:45:22;yoshi_latimer.fejkmejl@gmail.com;Tourtière;Meat/Poultry;10;7.45
2018-04-26 09:54:29;alexander_feuer.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;20;45.6
2018-04-26 09:55:14;helvetius_nagy.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;20;314.16
2018-04-26 10:01:39;maria_larsson.fejkmejl@gmail.com;Lakkalikööri;Beverages;18;18.0
2018-04-26 10:44:41;alejandra_camino.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;6;25.89
2018-04-26 10:46:56;paula_wilson.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;18;314.16
2018-04-26 11:01:39;guillermo_fernández.fejkmejl@gmail.com;Boston Crab Meat;Seafood;21;18.4
2018-04-26 11:01:57;elizabeth_lincoln.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;5;21.0
2018-04-26 11:08:41;bernardo_batista.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;20;10.0
2018-04-26 11:11:23;maria_larsson.fejkmejl@gmail.com;Borówka Basia;Luxury;2;21.37
2018-04-26 11:23:13;pirkko_koskitalo.fejkmejl@gmail.com;Flotemysost;Dairy Products;40;FREE
2018-04-26 11:23:53;lúcia_carvalho.fejkmejl@gmail.com;Chocolade;Confections;24;12.75
2018-04-26 11:26:52;bernardo_batista.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;15;32.8
2018-04-26 11:41:18;zbyszek.nowak.fejkmejl@gmail.com;Sirop d'érable;Condiments;7;28.5
2018-04-26 11:51:40;rita_müller.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;12;24.0
2018-04-26 12:00:35;peter_franken.fejkmejl@gmail.com;Chang;Beverages;24;19.0
2018-04-26 12:04:59;aria_cruz.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;6;314.16
2018-04-26 12:05:11;henriette_pfalzheim.fejkmejl@gmail.com;Zaanse koeken;Confections;40;9.5
2018-04-26 12:09:26;elizabeth_lincoln.fejkmejl@gmail.com;Ikura;Seafood;30;31.0
